
h_comment_date,h_content_comment,h_rating,h_reviever_helpfulvote,h_reviewer_address,h_reviewer_contribution,h_reviewer_id,h_reviewer_name,h_reviewer_staydate,h_title_comment,h_triptype,h_url
 wrote a review Nov 2021,"Simply can't fault this hotel. It's beautiful, a great location, the beds are amazingly comfy, rooms are totally quiet, and the interiors are lovely. However, the best thing about this hotel was the staff, they are all just wonderful. My son couldn't wait to get back from the science museum to show his space rocket to the doormen! I would thoroughly recommend the family room for a family trip to London.",50,1,"Truro, United Kingdom",5,https://www.tripadvisor.com/Profile/jeniflower2015,jeniflower2015,Date of stay: October 2021,Wonderful Hotel,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Oct 2021,"My wife and I stayed here for our 16th wedding anniversary, from booking the hotel until checkout the experience was truly amazing.

I asked guest relations to help me make our room special for when we arrive as a surprise for my wife, when we arrived this was not mentioned at checkin which is great as my wife wasn’t to know, and when we entered the room we both cried with how beautiful it was.

All staff in the hotel were amazing but I had more interaction with guest relations due to the surprise for my wife and I couldn’t thank them enough.

We will be returning very soon.",50,NA,NA,1,https://www.tripadvisor.com/Profile/shaneo280878,Shane O,Date of stay: November 2021,Beautiful hotel and staff.,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Oct 2021,"We decided to book into the new Pan Pacific London hotel for a one night treat stay. The whole stay was wonderful from beginning to end (only wish we were staying for more than 1 night!)

We arrived to a friendly & professional welcome from the door staff, check in was smooth & we were shown up to our executive room on the 14th floor. Being a brand new hotel everything was in immaculate condition - the finish around the hotel & in our room was to a very high standard - we loved the curved lines in the room & bathroom. The corner dual aspect view from our room was great (looking out north-easterly up Bishopsgate with the Truman brewery in view on one-side & to the east on the other side).

It was great to have teas & coffees in the room (with milk) but unfortunately there did not appear to be any wine/champagne glasses in the room. Also, if you're not careful you may inadvertently flash neighbouring guests as it was possible to see into neighbouring rooms and for them to see into our room.

Would not hesitate to stay again and looking forward to trying other Pan Pacific properties around the world once travel restrictions are fully eased!",50,81,United Kingdom,102,https://www.tripadvisor.com/Profile/HappyDays32,HappyDays32,Date of stay: October 2021,Pretty Perfect Pan Pacific,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Oct 2021,"A special visit to celebrate our 20th Wedding anniversary after staying in the Pan Pacific Singapore on our honeymoon back in 2001. The London Hotel fully respected this and really helped us enjoy ourselves and create a special atmosphere for us. The room we were given was outstanding and all staff were so friendly and accommodating. We had a lovely time at the Bar one evening before dinner and the Pool area was incredibly relaxing - not to mention the Steam and Sauna rooms too. Everything in the hotel was brand new, clean and well-presented. With all the smiles from the staff it's impossible not to enjoy oneself from arrival to departure. We also loved the location of the hotel with an enjoyable walk to local restaurants, cafes and the Spitalfields market. Thank you PanPacificLondon for helping us celebrate our special occasion in style. Looking forward to returning one day.",50,1,"London, United Kingdom",11,https://www.tripadvisor.com/Profile/deborahsX8365RF,Deborah S,Date of stay: October 2021,20th Wedding anniversary celebration back at a Pan Pacific hotel.,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Uber chicken ultra luxurious stay in the heart of the city. The Pan Pacific is a fabulous modern hotel only a few months since it opened we stayed in 1901 with stunning views of the city.

Plush, comfortable and well appointed with a Dyson hairdryer.",50,128,"Manchester, United Kingdom",327,https://www.tripadvisor.com/Profile/GlossyMagazine,GlossyMagazineGuy,Date of stay: November 2021,Luxurious London,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Pan Pacific is London's newest quality hotel.

The hotel's décor is a blend of Asian and European, and afternoon tea is the same. On offer is a traditional English afternoon tea and Kopi Tiam, which is a Singaporean inspired “celebration”

We had one of each – it's a good way to mix and match, try out the new, but still have the well loved elements of the traditional afternoon tea.

The food itself was excellent, sandwiches, scones all perfect, and the Kopi Tiam was a revelation (perfect dim sum, mushroom bao etc).

Cherish Finden is well known from TV cookery/travel programmes and as Executive Pastry Chef has created something original and brilliant (which given how congested the afternoon tea scene is in top London hotels is a real achievement).

The “house blend” tea matches the food perfectly.

BUT what stands out more than the food is the level of service – it's simply stunning. Everyone we came across was friendly, professional, welcoming and very, very knowledgeable/enthusiastic about the food/hotel.

A totally different and very good afternoon tea offering in a very congested market.",50,393,"Wickford, United Kingdom",1221,https://www.tripadvisor.com/Profile/Stu151,Stu151,Date of stay: November 2021,Perfect afternoon tea/Stunning Standards of Service,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"I have stayed many times in the Singapore PP, and wanted to experience the new PP once opened in London.
Early check in was provided. I stayed in a Executive room, which was a wonderful room with great views. The Diptyque products were a huge personal plus for me, the room service was excellent and I had possibly the best nights sleep Ive had in a very long time (had to wake at 3.30am to get to Luton - but the sleep I did have was great)
Stand out for me was the personal touch from (possibly) head of guest services Connor (I think that was his name) I mentioned I was travelling to fuerteventura the following day to meet my family, and he slipped under my door a full hand typed personal letter - with all the best beaches and spots to check out over there during my stay.
I was super impressed by this - I will absolutley be staying again will in town on business, thankyou so much for the great stay :)",50,3,NA,3,https://www.tripadvisor.com/Profile/970leighw,Leigh W,Date of stay: October 2021,Fantastic Stay Overnight,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"My friend and I stayed for one night at the newly opened Pan Pacific, and it did not disappoint. On arrival, we were greeted by the excellent concierge team who looked after us very well during our stay. The decor is sublime, the room totally gorgeous but it’s the staff who made our stay truly unforgettable. Thank you Pan Pacific London!!",50,2,"Bedford, United Kingdom",4,https://www.tripadvisor.com/Profile/410nicolah,nicola c,Date of stay: October 2021,Best stay in London,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"We would just like to express how wonderful it was to celebrate our Anniversary at your hotel over the weekend.

Thank you for accommodating all our needs and for making our celebration extra special. Our complimentary upgraded room was very lovely and the views were amazing. The staff we came across were so welcoming and friendly, our welcome cocktail at Ginger Lily and dinner at Straits Kitchen was absolutely delicious! We had a fantastic package and could not have had a better time.

We look forward to staying with you soon.",50,4,NA,4,https://www.tripadvisor.com/Profile/clin89,Chanelle L,Date of stay: October 2021,Anniversary Celebration,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Stayed 3 nights and the hotel was busy in spite of only being opened 2 months ago. The quality of the new building is exceptional and ultra contemporary and there is a strong focus on staff team spirit to welcome you. The location is perfect for visiting couples like ourselves but families (and their pets!) are also well catered for. It is close to the Tower of London and the West End but we enjoyed the markets (Brick lane, Columbia st flower and Spitalfields). The area has a real buzz.

The room was was state of the art from the electric curtains, televisions and air-conditioning all controlled from switches conveniently located. Views from the rooms are excellent in the heart of the city with its high rise buildings. Our bathroom had both a rain shower and a bath. The beds were super comfortable and wide.

Pan Pacific has a wellness centre with an infinity swimming pool overlooking the square and the gym is equipped with the latest fitness equipment.

Quality of the food in the restaurant was outstanding and the cocktail bar must be one of the best in London.

Unfortunately we did not have time for the afternoon tea but speaking to fellow guests they said that was faultless. Something for us to look forward to next time! We will return.",50,3,"Bexley, United Kingdom",6,https://www.tripadvisor.com/Profile/643tonyn,Tony N,Date of stay: October 2021,New 5 star hotel - exceptional high quality delivered with great team work,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Simply can't fault this hotel. It's beautiful, a great location, the beds are amazingly comfy, rooms are totally quiet, and the interiors are lovely. However, the best thing about this hotel was the staff, they are all just wonderful. My son couldn't wait to get back from the science museum to show his space rocket to the doormen! I would thoroughly recommend the family room for a family trip to London.",50,1,"Truro, United Kingdom",5,https://www.tripadvisor.com/Profile/jeniflower2015,jeniflower2015,Date of stay: October 2021,Wonderful Hotel,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Oct 2021,NA,NA,NA,NA,NA,https://www.tripadvisor.com/Profile/shaneo280878,Shane O,NA,NA,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or120-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Oct 2021,"Beautiful place and absolutely outstanding service! We booked in at the restaurant and were greeted in our native language, by both our servers..which was such a special, warm welcome. The staff noticed we were celebrating 2 special occasions of an engagement and also baby to come and they went the extra mile to gift us 2 stunning memorable desserts! Ilyas looked after us and was so thoughtful and helpful. Truly, the food and decore was lovely, but what this place truly unforgettable for the most amazing service! 5 * can't recommend enough and the set menu was delicious.",50,6,NA,52,https://www.tripadvisor.com/Profile/SabinaHusain,SabinaHusain,Date of stay: October 2021,Outstanding service,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or130-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Oct 2021,"Wonderful service.
Extremely helpful staff who went above and beyond. Relaxing break. Restaurant was impeccable. Unfortunately did not get a chance to use the spa/pool but had a look round and will definitely use the facilities next time. Thank you to all the staff.",50,1,"Fence, United Kingdom",3,https://www.tripadvisor.com/Profile/FarnazUlett,FarnazUlett,Date of stay: October 2021,Brilliant service with a smile. Wonderful with my little granddaughter. Will definitely be back.,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or130-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Amazing stay, the staff were all outstanding! We stayed for a special birthday and the staff had left a delicious cake and lovely hand written card in the room.
The ‘signature’ hunt for children is a lovely touch, our daughter loved her prize.

The hotel is in a great location, a few minutes walk from Liverpool Street Station, and very close to Spitalfields market and shopping area.",50,2,"Manchester, United Kingdom",4,https://www.tripadvisor.com/Profile/normal416,Norma L,Date of stay: September 2021,"Fantastic hotel, amazing staff and brilliant location",NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or130-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"We stayed here for my fiancé’s birthday, the hotel was so beautiful, the staff did everything they could to make the stay special for us and even upgraded our room as well as helping me to organise birthday balloons in the room upon arrival. The rooms are gorgeous with automatic curtains, high quality bedding towels and robes etc and an amazing view!! The location was amazing right near the train and tube station and lots of gorgeous restaurants and bars, if you struggle to get into any bars, go to the reception concierge and they will sort it, the staff are FAB! The infinity pool area is just divine also, the hotel is amazing for relaxing! We will 100% be back!!",50,NA,NA,8,https://www.tripadvisor.com/Profile/Hannahemarksx,Hannah,Date of stay: September 2021,Beautiful Hotel!,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or130-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Utterly remarkable all the way
10/10
Liked · A wonderful 5-star experience so very, very close to Liverpool Street Station. - From the moment I approached the doormen I was taken care of in the nicest possible, elegant and inobsequious way I remember of any 5-star anywhere. From Alex (?) the concierge, to Kelly the receptionist who was kind enough to show me to my room personally and give me a charming induction to the tech involved. Although this was mostly work, my wife and I managed to get a lovely later-evening out of it. I think the best recommendation one may afford a place is to return, and we’re returning very soon for a non-work related, full three-night weekend in the City and beyond.

Disliked · Room for minor improvement: 1) At breakfast it would be really nice to have your own pot of coffee on the table, or at least having it served a little more quickly (this is my darling wife) … 2) I think being able to get a ‘proper’ English breakfast tea at appropriate strength in one’s teapot at breakfast might be nice, i.e. two to three teabags of the ‘Pan Pacific House English Breakfast Tea’ per pot might be a good idea, and not just the one. I know, I could have asked for it but didn’t, so as just to see what they might do. The blend of the breakfast tea however was very good indeed … 3) It would also be nice to have the breakfast-included bits of the menu - in my case poached egg on toast - be displayed a little less ‘coldly & basic’, e.g. maybe a little decoration like dried parsley sprinkled over the plate, etc.",50,1,"Manningtree, United Kingdom",3,https://www.tripadvisor.com/Profile/Lord_Bobbles,Lord Hobson,Date of stay: September 2021,Utterly remarkable all the way,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or130-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"As a frequent traveler who enjoys staying in hotels, I thought I have seen and tried most types and experienced the various management teams.
So when I was offered to stay in a brand new hotel that opened only a week before my arrival named Pan Pacific London, I thought why not try it, especially that it’s location was very accessible and close to my daughter university in East London.
The Pan Pacific London exceeded my expectations at all levels for a London hotel, starting from the facilities quality and premises, to the more important hotel team, at all levels.
You will always be greeted with your name, and recognized whenever you call for any service. They have a diverse team that is United in their service standard and professionalism.
You will always be made to feel at home through your use of the facilities, which are brand new and of the highest quality that you may find in London.
The food variety and quality, are of the highest standards. Whether in their buffet breakfast or in-room dining, you will taste the best quality of items offered. Special dietary requirements like Gluten free bread and types of non-dairy milks are easily available and provided upon your request. Their service and team at the various departments all share a smile on their face and a will to provide you, their client, with what you need or request . They are really special.
My family and I spent an amazing time in the Pan Pacific London in September, felt like we were at home away from home, and enjoyed our time immensely while in the hotel.
We found our home during our London Visits.",50,3,"Abu Dhabi, United Arab Emirates",15,https://www.tripadvisor.com/Profile/Big_Mo_Yasin,Big_Mo_Yasin,Date of stay: September 2021,Outstanding Stay in Pan Pacific London hotel,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or130-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Absolutely delicious. We had an amazing wedding anniversary celebration in the Orchid Lounge, sharing an afternoon tea away from the bustle of Liverpool Street. Every mouthful was delicious and Cherish's eye for beauty and textures was in each savoury and sweet treat. We felt so well looked after and are already planning our return trip 🥂",50,1,NA,1,https://www.tripadvisor.com/Profile/G5472QWdominiqueg,Dominique G,Date of stay: September 2021,Kopitiam Afternoon Tea,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or130-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Exceptional hotel, staff were excellent, hotel was beautifully decorated and rooms were immaculate. Real luxury in the city. I particularly liked the infinity pool! Great location so I’ll definitely be back as long as rates don’t increase too much.",50,NA,"Killaloe, Ireland",2,https://www.tripadvisor.com/Profile/Excursion51811682855,maeve,Date of stay: September 2021,Exceptional hotel,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or130-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Great hotel and very attentive staff. Rooms were luxurious and the pool was very relaxing. Easy location, close to the Liverpool Street Tube station. I would certainly recommend and will be looking to stay at this hotel again in the future",50,NA,"Witney, United Kingdom",4,https://www.tripadvisor.com/Profile/Dazza128,Dazza128,Date of stay: September 2021,Luxury in London,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or130-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"From the moment we stepped into the beautiful reception area we were warmly greeted by the reception area staff and the concierge (Mars/Lars)? was super efficient and assisted us with our luggage. He also made sure we knew how to use the facilities in the room (light switches and curtain functions etc). Everything was impeccable, attention to detail was obvious and the chamomile tea in the Japanese tea pot was a lovely touch. We had breakfast and the variety of food was amazing. We visited the pool and gym area, but didn't use it as unfortunately we had to get to work but would love to come back to use the facilities. Every staff member we met were extremely polite, professional and a credit to the hotel.",50,20,London,91,https://www.tripadvisor.com/Profile/deniseb90,deniseb90,Date of stay: September 2021,Amazing stay,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or130-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"A fantastic hotel with polite friendly staff that make your stay special, in a great location this hotel is luxury at it's best. The hotel is very new having only opened this month. This trip was for business but I will return for a stay with my wife",50,13,"Bury St. Edmunds, United Kingdom",25,https://www.tripadvisor.com/Profile/PaulH3745,PaulH3745,Date of stay: September 2021,A fantastic hotel with polite friendly staff that make your stay special.,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or140-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"My parents and I had the most beautiful afternoon tea here. The menu was curated by Cherish Finden and she stopped by and talked to us about it for ten minutes! Starstruck!

Every single part of the experience was luxurious. The Orchid Lounge was beautiful. Special mention to Giuseppe who put up with my Dad’s broken Italian while we were there!! His service was fantastic.

I would heartily recommend anyone to come and visit.",50,NA,NA,1,https://www.tripadvisor.com/Profile/G191QFpaulm,Paul M,Date of stay: September 2021,Beautiful afternoon tea!,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or140-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"As huge fans of Cherish Finden we were very excited to try her brand new afternoon, to celebrate my mother's birthday. We knew of Pan Pacific's reputation, but was hesitant on booking on the third weekend of opening - well, there was absolutely nothing to be hesitant about!

Everything was spectacular. The Kopi Tiam afternoon tea is a unique experience of sweet and savoury bites, full of delicious flavours, all of which are completely different from each other, but somehow work harmoniously.

The Orchard Lounge is a beautiful setting, with plush sofas, stunning decor, and wonderful big windows with views of everyone getting rained on whilst you enjoyed your hot tea. The rest of the hotel looked incredible, if we didn't live in the area we'd want to stay overnight!

The staff are truly wonderful, professional, and warm - special thanks to Benjamin, Augustine, and Matthew.

Overall a fabulous experience, can't wait to return!",50,49,"London, United Kingdom",45,https://www.tripadvisor.com/Profile/alexx_shaw,Alex S,Date of stay: September 2021,Afternoon Tea at The Orchid Lounge,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or140-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"My husband and I stayed for our anniversary and the staff made it really special for us and were super friendly — really can’t thank them enough. In particular, Alex who showed us our room, and Rita and Flavia at the front desk, though honestly everyone we met was lovely and made the stay so relaxing and enjoyable. The room is unbelievably comfortable and the view is magnificent. Great location to relax and escape in the middle of the city.",50,1,NA,4,https://www.tripadvisor.com/Profile/T7234CGemilyg,Emily G,Date of stay: September 2021,Impeccable service and exquisite comfort,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or140-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Having stayed in Pan Pacific Hotels in Asia we were very excited to experience the new London Hotel. It did not disappoint! The overall ambiance and decor made it truly feel like an oasis of calm in the heart of the busy city.
The staff all of whom could not not have been more friendly and attentive made the service exceptional.
We took full use of all the hotel facilities with an excellent meal in Straits Restaurant and an exceptional experience with Cherish Findens Afternoon Tea - not to be missed- made even more special by meeting the Chef herself who took time to chat to each group
Before we checked out on Sunday morning we visited the infinity pool and spa
Overall a truly luxury five star experience",50,8,"Edinburgh, United Kingdom",15,https://www.tripadvisor.com/Profile/catriona47s,catriona47s,Date of stay: September 2021,Oasis in the city,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or140-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"We were treated to an overnight stay here by our children to celebrate our golden wedding anniversary. It was a most wonderful experience from the moment we arrived in the foyer and were greeted by Calum and Tom and all the staff and then shown to our room after having delicious drinks in the bar and greeted by V J our butler for our stay. Our room on the 19th floor had beautiful views west across the city and was very luxurious perfectly decorated and some lovely features ie the most comfortable bed lovely towels and Diptque toiletries in the bathroom and a Dyson hairdryer. The infinity pool on the 4th floor is an oasis of calm and was a lovely way to end our evening
But it is the staff that make this hotel stand out from all the rest. They were truly wonderful kept our surprise a secret until we knew we were staying the night. The biggest thank you to you all",50,97,London,195,https://www.tripadvisor.com/Profile/SprogLondon,SprogLondon,Date of stay: September 2021,Perfect in every way,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or140-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"This is a really lovely hotel. All the staff are incredibly welcoming and attentive (perhaps a little too attentive, if you prefer more anonymity in your hotel stays!)—going above-and-beyond to make sure guests feel valued and well-looked after.

We arrived just after midday & the reception staff didn’t hesitate in checking us in early.

Ours was a double room on the 16th floor which was immaculate and spacious with super comfortable furnishings, great amenities (especially the very generous Diptyque toiletry offerings) and excellent views of the City.

My partner had work to do, so I made a beeline for the infinity pool on the 4th Floor which was a surreal treat—swimming with views over Devonshire House/Square. The water temp was nicely cool but it was still pretty chlorinated (disappointing for those of us with reactive/sensitive skin) so I couldn’t stay in for too long and didn’t return for the rest of our one-night stay.

I was looking forward to having a Steam Room after my swim, but this was still being fitted and wouldn’t be opening for a week or so … which leads me to the rationale behind my lower rating for Pan Pacific.

The Pan Pacific London is an exceptional hotel, or at least it will be once all of its amenities finally open.

Like the Steam Room, its café (Patisserie) hadn’t finished being built/fitted yet, nor had another of its restaurants. On top of this, there were a few technical teething problems that impacted our stay: room keys that didn’t work; lifts that wouldn’t move on four occasions (apparently, due to some security system migration); and a TV issue when trying to work the ChromeCast that led to a white menu panel superimposing itself onto the screen for about an hour. I’ve no doubt the wonderful staff would have attended to this problem if we had made mention of it, but these are the sort of minor things that one doesn’t want to have to deal with when you’re only away for one night.

If I hadn’t paid for our stay with Avios points, then I might have been more disappointed by these hiccups and the lack of the full Pan Pacific experience, but despite all of this—I do highly recommend this hotel & would be happy to return to avail of its full suite of offerings at a later date.",40,2,NA,2,https://www.tripadvisor.com/Profile/292rudih,Rudi H,Date of stay: September 2021,Great service/room with some minor teething problems,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or140-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"The staff at this hotel are wonderful. Special mention to Tom/Calum on front desk, Daisy/Ilyas at Straits kitchen and Cecilia at the bar.
The infinity pool overlooking the city is a unique and great feature of the hotel. The rooms were spacious and I particularly liked the dyson hairdryer that I could use away from home.
We combined a work/couples trip and location worked well (walking distance to museums, Shoreditch etc) Fab start for this new hotel…",50,NA,NA,1,https://www.tripadvisor.com/Profile/Neveah1620,Mara1620,Date of stay: September 2021,Amazing staff!! Great location and stay.,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or140-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Even with the hotel being open a few weeks, as this is their first opening outside of APAC, they have provided a truly relaxing affair from the moment you walk in from the street. The whole atmosphere has a different sense to it, from the downstairs area, including the Ginger Bar, to the spa area and pool on the 4th floor, everything hits the mark. I even fell asleep for the 1st time ever in the pool area even though I had not intended to, that in itself shows how relaxing the building is here. The food in the restaurant is wow, the chilli lobster we had with the buttered steak and copious amounts of wine was excellent... If you fancy something different with a pool with a view, then this is the hotel for you.",50,7,"Crowthorne, United Kingdom",100,https://www.tripadvisor.com/Profile/DuncanVindaloo,The Travelling Wilberry,Date of stay: September 2021,surprising find in the city,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or140-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"As other reviews have mentioned the staff are polite, attentive and make your stay feel very special. The rooms are sleek, modern and the attention to detail is second to none with fabulous view of the city. The atmosphere throughout the hotel is one of calm and tranquility and you really do feel like you're getting away from it all, even though Liverpool Street station is only a few yards away. The food is excellent – make sure you try a dessert! We will be returning in the future. Thanks to all the team for a fabulous stay.",50,NA,NA,1,https://www.tripadvisor.com/Profile/Skamp21,Skamp21,Date of stay: September 2021,Overnight stay,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or140-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Amazing service, staff was smiling and so polite.
From the moment I walked in to checkout I felt like they treated me like a queen.
I would definitely recommend this place to all.
Thank you for an amazing stay 🥰",50,NA,NA,2,https://www.tripadvisor.com/Profile/843suellenm,Suellen m,Date of stay: September 2021,Film,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or150-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"If you are looking for a secret gem in the city the Pan Pacific cannot be beaten. A brand new hotel with incredible views, great location and sublime staff.
The whole team although only open for a couple of weeks make your stay incredible.
The attention to detail is amazing. The spa has an amazing infinity pool and luxurious places to shake off your stress. Our son though the robe in the spa the most luxurious thing he had ever worn, actually both our children thought it the most beautiful and luxurious hotel they had stayed in and we have travelled extensively.

The food is fabulous and has some really wonderful Asian dishes.
The rooms are out of this world with wet room showers, Diptique toiletries and incredibly good quality amenities. The bed dominated a massive room but in the best way possible. The offering is nothing like we have experienced before. Unique, impressive. A major thank you to Anne, Stephen and Victor and all of the team for making our stay incredible. The boys want to go back at half term. I may have to see what their availability is......",50,3,"Greater London, United Kingdom",4,https://www.tripadvisor.com/Profile/6traceyr,Tracey Richardson,Date of stay: September 2021,Unbeatable,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or150-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"It was our 38th wedding anniversary and from the moment we arrived we were made to feel special. All the staff were amazing and the attention to detail throughout the hotel was superb. Unfortunately our visit had to to be cut short due to back problems, but we were able to enjoy the room and the spa with Veejay in attendance :). We want to return to finish our anniversary celebration part II.",50,87,"Northampton, United Kingdom",67,https://www.tripadvisor.com/Profile/RichardandsharonG,RichardandsharonG,Date of stay: September 2021,Special Anniversary Treat,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or150-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Sep 2021,"Great service. Nice new hotel. Would return.

+tives
Excellent service from staff
New hotel
Good quality fresh breakfast ingredients
Ginger Lily bar = great cocktails

-tives
Blocked toilet - promptly resolved
Phone in room not working - not resolved
Struggled booking dinner at Straits - eventually got, but was too late by then.
Pool cold.
Steam facility was out of service / not yet commissioned.",50,NA,"London, United Kingdom",2,https://www.tripadvisor.com/Profile/Travel64918703258,Sukh,Date of stay: September 2021,Great service. Nice new hotel. Would return.,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or150-Pan_Pacific_London-London_England.html#REVIEWS
